Store,Dept,Year,Month,Weekly_Sales
16,23,2011,12,19291.822
16,23,2012,1,10545.9125
16,23,2012,2,10497.945
16,23,2012,3,11303.323999999999
16,23,2012,4,10180.825
16,23,2012,5,9334.005000000001
16,23,2012,6,13351.24
16,23,2012,7,13310.8575
16,23,2012,8,10918.295999999998
16,23,2012,9,10907.7475
16,23,2012,10,12663.567500000001
16,24,2010,2,2377.6175000000003
16,24,2010,3,2318.3450000000003
16,24,2010,4,1676.0400000000002
16,24,2010,5,1293.545
16,24,2010,6,1726.4475
16,24,2010,7,2176.382
16,24,2010,8,2651.1625000000004
16,24,2010,9,1685.595
16,24,2010,10,2298.4440000000004
16,24,2010,11,2586.1675
16,24,2010,12,3718.308
16,24,2011,1,1894.0275
16,24,2011,2,1980.8725
16,24,2011,3,3207.8075
16,24,2011,4,1568.338
16,24,2011,5,1333.71
16,24,2011,6,1906.3825
16,24,2011,7,2275.298
16,24,2011,8,2444.245
16,24,2011,9,2274.4260000000004
16,24,2011,10,2770.0575
16,24,2011,11,3183.975
16,24,2011,12,4101.886
16,24,2012,1,1704.3175
16,24,2012,2,1893.65
16,24,2012,3,2561.352
16,24,2012,4,1927.495
16,24,2012,5,1350.385
16,24,2012,6,1767.8139999999999
16,24,2012,7,2227.9275
16,24,2012,8,2385.726
16,24,2012,9,1759.0625
16,24,2012,10,2497.5325000000003
16,25,2010,2,3549.9375
16,25,2010,3,4303.4675
16,25,2010,4,3954.4440000000004
16,25,2010,5,3546.7575
16,25,2010,6,5377.6875
16,25,2010,7,5012.946
16,25,2010,8,4891.195
16,25,2010,9,4085.5274999999997
16,25,2010,10,5998.7880000000005
16,25,2010,11,5485.0775
16,25,2010,12,6445.4
16,25,2011,1,4024.1925
16,25,2011,2,3956.595
16,25,2011,3,4742.7675
16,25,2011,4,4210.096
16,25,2011,5,3974.4925
16,25,2011,6,5270.3075
16,25,2011,7,5820.433999999999
16,25,2011,8,5471.7725
16,25,2011,9,4945.474
16,25,2011,10,5302.925
16,25,2011,11,6341.745
16,25,2011,12,6834.066000000001
16,25,2012,1,3993.96
16,25,2012,2,4205.5875
16,25,2012,3,5344.196
16,25,2012,4,4836.0575
16,25,2012,5,4251.9025
16,25,2012,6,5630.944
16,25,2012,7,5552.57
16,25,2012,8,5055.7119999999995
16,25,2012,9,4730.0525
16,25,2012,10,5488.6325
16,26,2010,2,2099.4925000000003
16,26,2010,3,2043.2724999999998
16,26,2010,4,1742.128
16,26,2010,5,1560.77
16,26,2010,6,1729.88
16,26,2010,7,1642.75
16,26,2010,8,1789.25
16,26,2010,9,2288.1125
16,26,2010,10,2557.696
16,26,2010,11,2517.585
16,26,2010,12,2940.862
16,26,2011,1,1787.7875
16,26,2011,2,1793.24
16,26,2011,3,2509.305
16,26,2011,4,1698.3580000000002
16,26,2011,5,1508.815
16,26,2011,6,1679.7375
16,26,2011,7,1696.816
16,26,2011,8,1916.0525
16,26,2011,9,2079.964
16,26,2011,10,2601.415
16,26,2011,11,2797.7025000000003
16,26,2011,12,3452.78
16,26,2012,1,1538.6725
16,26,2012,2,1746.37
16,26,2012,3,1975.5900000000001
16,26,2012,4,1951.0875
16,26,2012,5,1414.915
16,26,2012,6,1680.27
16,26,2012,7,1569.585
16,26,2012,8,1827.9599999999998
16,26,2012,9,1701.905
16,26,2012,10,2012.8674999999998
16,27,2010,2,635.3125
16,27,2010,3,651.4375
16,27,2010,4,542.3
16,27,2010,5,573.375
16,27,2010,6,720.25
16,27,2010,7,755.0899999999999
16,27,2010,8,649.58
16,27,2010,9,602.7475
16,27,2010,10,691.1
16,27,2010,11,895.575
16,27,2010,12,1175.52
16,27,2011,1,714.1775
16,27,2011,2,631.2774999999999
16,27,2011,3,909.0375
16,27,2011,4,561.586
16,27,2011,5,654.9875
16,27,2011,6,852.1075000000001
16,27,2011,7,865.7119999999999
16,27,2011,8,667.19
16,27,2011,9,735.722
16,27,2011,10,877.0024999999999
16,27,2011,11,837.2775
16,27,2011,12,1075.788
16,27,2012,1,715.39
16,27,2012,2,634.2325
16,27,2012,3,796.598
16,27,2012,4,696.9825
16,27,2012,5,639.6925
16,27,2012,6,914.184
16,27,2012,7,875.9025
16,27,2012,8,768.394
16,27,2012,9,800.7149999999999
16,27,2012,10,769.9125
16,28,2010,2,252.875
16,28,2010,3,321.5
16,28,2010,4,262.294
16,28,2010,5,278.1075
16,28,2010,6,147.6975
16,28,2010,7,143.07999999999998
16,28,2010,8,182.35250000000002
16,28,2010,9,273.7525
16,28,2010,10,484.43999999999994
16,28,2010,11,521.3375
16,28,2010,12,572.038
16,28,2011,1,487.14750000000004
16,28,2011,2,297.56
16,28,2011,3,280.475
16,28,2011,4,202.478
16,28,2011,5,198.0525
16,28,2011,6,119.315
16,28,2011,7,143.148
16,28,2011,8,129.32999999999998
16,28,2011,9,206.046
16,28,2011,10,519.4475
16,28,2011,11,463.03499999999997
16,28,2011,12,549.2940000000001
16,28,2012,1,510.39
16,28,2012,2,319.3275
16,28,2012,3,288.308
16,28,2012,4,195.275
16,28,2012,5,165.8725
16,28,2012,6,118.61800000000001
16,28,2012,7,140.6925
16,28,2012,8,146.24200000000002
16,28,2012,9,204.785
16,28,2012,10,373.62
16,29,2010,2,1667.495
16,29,2010,3,1672.125
16,29,2010,4,1456.784
16,29,2010,5,1566.66
16,29,2010,6,2024.72
16,29,2010,7,2290.468
16,29,2010,8,1923.225
16,29,2010,9,1788.4975
16,29,2010,10,1936.102
16,29,2010,11,1806.5149999999999
16,29,2010,12,2808.2059999999997
16,29,2011,1,1591.44
16,29,2011,2,1701.5525
16,29,2011,3,1928.1599999999999
16,29,2011,4,1315.732
16,29,2011,5,1344.115
16,29,2011,6,1441.9875
16,29,2011,7,1718.056
16,29,2011,8,1430.26
16,29,2011,9,1408.6879999999999
16,29,2011,10,1295.0425
16,29,2011,11,1440.105
16,29,2011,12,2208.3559999999998
16,29,2012,1,1327.5525
16,29,2012,2,1347.805
16,29,2012,3,1352.188
16,29,2012,4,1184.87
16,29,2012,5,964.0799999999999
16,29,2012,6,1418.874
16,29,2012,7,1640.72
16,29,2012,8,1531.848
16,29,2012,9,1426.6075
16,29,2012,10,1618.9425
16,30,2010,2,1534.75
16,30,2010,3,1467.345
16,30,2010,4,1686.1760000000002
16,30,2010,5,1493.7150000000001
16,30,2010,6,1772.0700000000002
16,30,2010,7,1877.988
16,30,2010,8,1612.335
16,30,2010,9,1157.97
16,30,2010,10,1180.268
16,30,2010,11,868.625
16,30,2010,12,1145.0
16,30,2011,1,1125.47
16,30,2011,2,1012.645
16,30,2011,3,1677.09
16,30,2011,4,1254.732
16,30,2011,5,1083.76
16,30,2011,6,1371.59
16,30,2011,7,1782.152
16,30,2011,8,1512.795
16,30,2011,9,1131.618
16,30,2011,10,1207.6399999999999
16,30,2011,11,740.9725
16,30,2011,12,980.424
16,30,2012,1,970.415
16,30,2012,2,760.355
16,30,2012,3,1121.5
16,30,2012,4,1435.335
16,30,2012,5,1427.62
16,30,2012,6,1699.524
16,30,2012,7,1809.67
16,30,2012,8,1697.264
16,30,2012,9,1049.94
16,30,2012,10,1009.695
16,31,2010,2,1075.23
16,31,2010,3,953.6800000000001
16,31,2010,4,703.5840000000001
16,31,2010,5,623.73
16,31,2010,6,923.9749999999999
16,31,2010,7,1083.536
16,31,2010,8,1668.825
16,31,2010,9,865.235
16,31,2010,10,1273.792
16,31,2010,11,1533.225
16,31,2010,12,2179.7799999999997
16,31,2011,1,1364.3899999999999
16,31,2011,2,937.7525
16,31,2011,3,1275.3474999999999
16,31,2011,4,796.746
16,31,2011,5,741.74
16,31,2011,6,1208.7575
16,31,2011,7,1498.26
16,31,2011,8,1333.43
16,31,2011,9,969.0120000000001
16,31,2011,10,1060.0025
16,31,2011,11,1657.675
16,31,2011,12,2651.428
16,31,2012,1,1643.8075
16,31,2012,2,958.14
16,31,2012,3,1048.892
16,31,2012,4,636.3675
16,31,2012,5,577.5250000000001
16,31,2012,6,879.042
16,31,2012,7,1261.775
16,31,2012,8,956.75
16,31,2012,9,588.6125
16,31,2012,10,1185.865
16,32,2010,2,5275.8525
16,32,2010,3,4299.775
16,32,2010,4,3747.72
16,32,2010,5,3698.5175
16,32,2010,6,3695.91
16,32,2010,7,5278.933999999999
16,32,2010,8,4909.08
16,32,2010,9,4147.9725
16,32,2010,10,3646.3059999999996
16,32,2010,11,3359.4475
16,32,2010,12,8523.8
16,32,2011,1,4503.395
16,32,2011,2,5220.55
16,32,2011,3,5317.6475
16,32,2011,4,3129.672
16,32,2011,5,3455.9725
16,32,2011,6,4268.205
16,32,2011,7,5694.272
16,32,2011,8,4801.625
16,32,2011,9,4062.9480000000003
16,32,2011,10,3289.75
16,32,2011,11,3803.765
16,32,2011,12,8718.314
16,32,2012,1,3784.9375
16,32,2012,2,4601.0825
16,32,2012,3,4663.906
16,32,2012,4,3743.15
16,32,2012,5,3816.65
16,32,2012,6,4924.248
16,32,2012,7,4878.400000000001
16,32,2012,8,4632.798000000001
16,32,2012,9,3476.4175
16,32,2012,10,3444.7025
16,33,2010,2,2011.3925
16,33,2010,3,2120.08
16,33,2010,4,1809.634
16,33,2010,5,1585.6675
16,33,2010,6,2104.85
16,33,2010,7,2176.654
16,33,2010,8,2631.0575
16,33,2010,9,1932.455
16,33,2010,10,2191.114
16,33,2010,11,2400.59
16,33,2010,12,3584.3160000000003
16,33,2011,1,1811.4625
16,33,2011,2,2027.4299999999998
16,33,2011,3,2697.1025
16,33,2011,4,1786.634
16,33,2011,5,1470.5475000000001
16,33,2011,6,2018.645
16,33,2011,7,2073.178
16,33,2011,8,2158.5675
16,33,2011,9,1781.7400000000002
16,33,2011,10,2330.7875
16,33,2011,11,2400.175
16,33,2011,12,3497.8120000000004
16,33,2012,1,1695.2424999999998
16,33,2012,2,2005.0700000000002
16,33,2012,3,2523.516
16,33,2012,4,2084.4474999999998
16,33,2012,5,1606.8075
16,33,2012,6,1970.248
16,33,2012,7,2331.8725
16,33,2012,8,2612.102
16,33,2012,9,1950.4125
16,33,2012,10,2367.6775
16,34,2010,2,4249.305
16,34,2010,3,4767.7725
16,34,2010,4,4749.536
16,34,2010,5,4429.0275
16,34,2010,6,5602.8525
16,34,2010,7,5001.91
16,34,2010,8,4109.817499999999
16,34,2010,9,4893.2325
16,34,2010,10,3837.702
16,34,2010,11,3500.625
16,34,2010,12,4470.8
16,34,2011,1,3694.68
16,34,2011,2,3923.015
16,34,2011,3,4846.8724999999995
16,34,2011,4,4588.282
16,34,2011,5,5239.7675
16,34,2011,6,7586.7775
16,34,2011,7,7515.136
16,34,2011,8,5435.2075
16,34,2011,9,4934.48
16,34,2011,10,4440.3575
16,34,2011,11,3962.6
16,34,2011,12,4650.418
16,34,2012,1,3271.4975
16,34,2012,2,3319.0625
16,34,2012,3,5730.394
16,34,2012,4,5685.4375
16,34,2012,5,5515.195
16,34,2012,6,6853.724
16,34,2012,7,5732.75
16,34,2012,8,4754.76
16,34,2012,9,4684.4775
16,34,2012,10,5148.025
16,35,2010,2,484.0
16,35,2010,3,660.25
16,35,2010,4,685.6659999999999
16,35,2010,5,735.0
16,35,2010,6,857.25
16,35,2010,7,1169.2
16,35,2010,8,1130.5
16,35,2010,9,941.0
16,35,2010,10,877.408
16,35,2010,11,695.7525
16,35,2010,12,669.7
16,35,2011,1,293.25
16,35,2011,2,595.375
16,35,2011,3,867.0
16,35,2011,4,705.6
16,35,2011,5,873.25
16,35,2011,6,1016.0
16,35,2011,7,1281.67
16,35,2011,8,759.1025
16,35,2011,9,811.074
16,35,2011,10,408.095
16,35,2011,11,339.5525
16,35,2011,12,511.706
16,35,2012,1,267.7825
16,35,2012,2,271.8025
16,35,2012,3,284.908
16,35,2012,4,247.41
16,35,2012,5,209.47
16,35,2012,6,218.92799999999997
16,35,2012,7,257.2825
16,35,2012,8,123.65
16,35,2012,9,76.41749999999999
16,35,2012,10,69.13
16,36,2010,2,1874.875
16,36,2010,3,2563.125
16,36,2010,4,1908.2
16,36,2010,5,1055.375
16,36,2010,6,2772.125
16,36,2010,7,2354.8
16,36,2010,8,862.5
16,36,2010,9,2013.125
16,36,2010,10,2576.1
16,36,2010,11,2990.375
16,36,2010,12,4131.3
16,36,2011,1,2110.375
16,36,2011,2,1691.45
16,36,2011,3,2227.9375
16,36,2011,4,716.0
16,36,2011,5,348.5
16,36,2011,6,762.5
16,36,2011,7,751.6
16,36,2011,8,1560.5625
16,36,2011,9,1579.4540000000002
16,36,2011,10,1829.6825
16,36,2011,11,2154.545
16,36,2011,12,3196.524
16,36,2012,1,2121.43
16,36,2012,2,2673.4325
16,36,2012,3,2322.326
16,36,2012,4,1012.7574999999999
16,36,2012,5,1113.25
16,36,2012,6,1999.3059999999998
16,36,2012,7,1398.75
16,36,2012,8,900.292
16,36,2012,9,973.73
16,36,2012,10,1069.92
16,38,2010,2,49692.385
16,38,2010,3,50870.6975
16,38,2010,4,49986.657999999996
16,38,2010,5,47309.945
16,38,2010,6,49574.45
16,38,2010,7,57283.547999999995
16,38,2010,8,53409.72
16,38,2010,9,53462.44
16,38,2010,10,48143.083999999995
16,38,2010,11,44627.072499999995
16,38,2010,12,54428.188
16,38,2011,1,58536.2675
16,38,2011,2,54236.2675
16,38,2011,3,48386.185
16,38,2011,4,50621.882
16,38,2011,5,45866.67
16,38,2011,6,53024.4675
16,38,2011,7,58471.68000000001
16,38,2011,8,55271.917499999996
16,38,2011,9,57191.740000000005
16,38,2011,10,53421.425
16,38,2011,11,52536.625
16,38,2011,12,56151.43200000001
16,38,2012,1,58192.59
16,38,2012,2,59569.2375
16,38,2012,3,56821.602
16,38,2012,4,49674.1475
16,38,2012,5,51051.7275
16,38,2012,6,48040.528000000006
16,38,2012,7,50141.59
16,38,2012,8,50216.992
16,38,2012,9,46538.020000000004
16,38,2012,10,42223.042499999996
16,40,2010,2,33982.2225
16,40,2010,3,34808.3675
16,40,2010,4,27618.291999999998
16,40,2010,5,25841.365
16,40,2010,6,30985.46
16,40,2010,7,37693.121999999996
16,40,2010,8,33877.604999999996
16,40,2010,9,32104.8
16,40,2010,10,28073.382
16,40,2010,11,26171.0525
16,40,2010,12,35707.126000000004
16,40,2011,1,36710.582500000004
16,40,2011,2,35684.8175
16,40,2011,3,36485.735
16,40,2011,4,28576.983999999997
16,40,2011,5,26221.127500000002
16,40,2011,6,32222.207499999997
16,40,2011,7,37720.844
16,40,2011,8,35492.8375
16,40,2011,9,32272.994
16,40,2011,10,28368.7975
16,40,2011,11,26919.485
16,40,2011,12,35177.882
16,40,2012,1,35445.69
16,40,2012,2,32190.4025
16,40,2012,3,31982.85
16,40,2012,4,26364.3475
16,40,2012,5,24807.8575
16,40,2012,6,31567.396
16,40,2012,7,33498.185
16,40,2012,8,32023.9
16,40,2012,9,29655.1475
16,40,2012,10,26969.16
16,41,2010,2,2842.0299999999997
16,41,2010,3,2380.41
16,41,2010,4,602.472
16,41,2010,5,525.16
16,41,2010,6,930.3050000000001
16,41,2010,7,1837.8080000000002
16,41,2010,8,2162.105
16,41,2010,9,1212.51
16,41,2010,10,1127.6399999999999
16,41,2010,11,1043.755
16,41,2010,12,2566.3599999999997
16,41,2011,1,1698.115
16,41,2011,2,1982.71
16,41,2011,3,2518.68
16,41,2011,4,1218.248
16,41,2011,5,711.815
16,41,2011,6,2043.545
16,41,2011,7,2611.1
16,41,2011,8,2175.19
16,41,2011,9,1641.3200000000002
16,41,2011,10,1137.1100000000001
16,41,2011,11,906.4175
16,41,2011,12,1950.3419999999999
16,41,2012,1,1337.29
16,41,2012,2,1542.8
16,41,2012,3,1673.346
16,41,2012,4,856.1025
16,41,2012,5,739.6899999999999
16,41,2012,6,1331.968
16,41,2012,7,2233.06
16,41,2012,8,1336.892
16,41,2012,9,1029.5375
16,41,2012,10,781.575
16,42,2010,2,2620.175
16,42,2010,3,3154.5225
16,42,2010,4,3488.032
16,42,2010,5,3231.3625
16,42,2010,6,3479.48
16,42,2010,7,3743.5739999999996
16,42,2010,8,3868.37
16,42,2010,9,3958.31
16,42,2010,10,3791.8160000000003
16,42,2010,11,3947.875
16,42,2010,12,2765.428
16,42,2011,1,2737.425
16,42,2011,2,2963.6975
16,42,2011,3,3070.615
16,42,2011,4,3463.4919999999997
16,42,2011,5,3261.335
16,42,2011,6,4009.9849999999997
16,42,2011,7,4170.462
16,42,2011,8,4259.85
16,42,2011,9,4251.03
16,42,2011,10,4330.4475
16,42,2011,11,3733.79
16,42,2011,12,3405.6440000000002
16,42,2012,1,3116.2275
16,42,2012,2,3382.045
16,42,2012,3,4040.1
16,42,2012,4,4366.7375
16,42,2012,5,4024.3575
16,42,2012,6,4108.647999999999
16,42,2012,7,4269.555
16,42,2012,8,4171.754
16,42,2012,9,4309.0575
16,42,2012,10,4231.55
16,44,2010,2,4729.4875
16,44,2010,3,4339.4575
16,44,2010,4,3684.6699999999996
16,44,2010,5,3895.67
16,44,2010,6,3941.2475
16,44,2010,7,3374.5260000000003
16,44,2010,8,3733.225
16,44,2010,9,3306.2775
16,44,2010,10,3512.892
16,44,2010,11,3407.0825
16,44,2010,12,5166.89
16,44,2011,1,3307.3
16,44,2011,2,3489.8
16,44,2011,3,3160.0325000000003
16,44,2011,4,3296.78
16,44,2011,5,3318.7375
16,44,2011,6,3371.4300000000003
16,44,2011,7,3724.236
16,44,2011,8,3244.365
16,44,2011,9,3825.0620000000004
16,44,2011,10,4381.2474999999995
16,44,2011,11,4702.4325
16,44,2011,12,6814.3820000000005
16,44,2012,1,3989.1724999999997
16,44,2012,2,4019.75
16,44,2012,3,3659.4380000000006
16,44,2012,4,3080.7825
16,44,2012,5,2903.81
16,44,2012,6,3818.35
16,44,2012,7,4330.014999999999
16,44,2012,8,4191.348
16,44,2012,9,4389.047500000001
16,44,2012,10,4860.3325
16,45,2010,2,26.314999999999998
16,45,2010,3,4.156666666666667
16,45,2010,4,6.609999999999999
16,45,2010,5,12.24
16,45,2010,6,10.393333333333333
16,45,2010,7,35.672000000000004
16,45,2010,8,17.450000000000003
16,45,2010,9,8.136666666666667
16,45,2010,10,31.076666666666664
16,45,2010,11,28.674999999999997
16,45,2010,12,11.47
16,45,2011,1,11.47
16,45,2011,2,22.439999999999998
16,45,2011,3,11.47
16,45,2011,4,8.620000000000001
16,45,2011,6,6.47
16,45,2011,7,24.66
16,45,2011,8,19.52
16,45,2011,9,19.3275
16,45,2011,10,13.84
16,45,2011,11,17.31
16,45,2011,12,7.6933333333333325
16,45,2012,1,52.73
16,45,2012,3,35.25
16,45,2012,4,19.233333333333334
16,45,2012,5,10.94
16,45,2012,6,5.47
16,45,2012,7,8.205
16,45,2012,8,10.94
16,45,2012,9,23.88
16,45,2012,10,20.16
16,46,2010,2,13173.220000000001
16,46,2010,3,13779.9275
16,46,2010,4,13132.329999999998
16,46,2010,5,11911.9275
16,46,2010,6,16767.3075
16,46,2010,7,19067.166
16,46,2010,8,15706.9225
16,46,2010,9,12822.5225
16,46,2010,10,11675.172
16,46,2010,11,10542.355
16,46,2010,12,17501.341999999997
16,46,2011,1,13926.692500000001
16,46,2011,2,14151.56
16,46,2011,3,14758.3875
16,46,2011,4,13119.617999999999
16,46,2011,5,13638.41
16,46,2011,6,19656.4325
16,46,2011,7,20393.39
16,46,2011,8,17516.6975
16,46,2011,9,12480.244
16,46,2011,10,11006.32
16,46,2011,11,11305.7475
16,46,2011,12,17859.928
16,46,2012,1,13782.4
16,46,2012,2,11529.01
16,46,2012,3,13027.364000000001
16,46,2012,4,13072.650000000001
16,46,2012,5,12165.317500000001
16,46,2012,6,17028.584000000003
16,46,2012,7,16790.93
16,46,2012,8,13145.079999999998
16,46,2012,9,10447.1175
16,46,2012,10,9800.307499999999
16,47,2010,4,69.0
16,47,2010,12,29.5
16,47,2011,1,0.0
16,47,2011,2,-237.5
16,47,2011,3,35.92
16,47,2011,7,39.0
16,47,2011,9,239.0
16,47,2011,12,277.0
16,47,2012,3,-1699.0
16,47,2012,4,-75.0
16,47,2012,5,58.0
16,47,2012,6,-58.0
16,47,2012,7,375.0
16,47,2012,9,-400.0
16,48,2011,11,409.0
16,48,2011,12,941.3333333333334
16,48,2012,1,63.5
16,48,2012,2,367.0
16,48,2012,3,922.6
16,48,2012,4,394.0
16,48,2012,5,786.0
16,48,2012,6,523.75
16,48,2012,7,503.0
16,48,2012,8,384.6
16,48,2012,9,1135.3333333333333
16,48,2012,10,895.75
16,49,2010,6,-15.0
16,49,2011,7,102.96
16,49,2011,8,96.525
16,49,2011,9,51.678
16,49,2011,10,67.4975
16,49,2011,11,51.21
16,49,2011,12,54.648
16,49,2012,1,34.155
16,49,2012,2,23.017500000000002
16,49,2012,3,52.272000000000006
16,49,2012,4,83.16
16,49,2012,5,68.31
16,49,2012,6,38.61
16,49,2012,7,56.43
16,49,2012,8,19.305
16,49,2012,10,21.715
16,51,2010,2,22.326666666666668
16,51,2010,3,19.4075
16,51,2010,4,21.27
16,51,2010,5,30.9925
16,51,2010,6,42.2225
16,51,2010,7,24.462
16,51,2010,8,30.133333333333336
16,51,2010,9,11.5625
16,51,2010,10,11.755
16,51,2010,11,46.46666666666667
16,51,2010,12,92.38399999999999
16,51,2011,1,-1.4833333333333336
16,51,2011,2,2.0799999999999996
16,51,2011,3,10.993333333333334
16,51,2011,4,19.084
16,51,2011,5,9.5525
16,51,2011,6,34.29333333333333
16,51,2011,7,84.27
16,51,2011,8,149.8
16,51,2011,9,75.71249999999999
16,51,2011,10,3.125
16,51,2012,7,1.98
16,52,2010,2,2193.7625
16,52,2010,3,2279.015
16,52,2010,4,1784.056
16,52,2010,5,2501.48
16,52,2010,6,1737.26
16,52,2010,7,1462.962
16,52,2010,8,1438.21
16,52,2010,9,1669.9775
16,52,2010,10,1547.306
16,52,2010,11,1618.3600000000001
16,52,2010,12,1945.4919999999997
16,52,2011,1,1504.725
16,52,2011,2,1575.6425
16,52,2011,3,1549.5700000000002
16,52,2011,4,1246.922
16,52,2011,5,1341.6575
16,52,2011,6,1208.895
16,52,2011,7,1418.76
16,52,2011,8,1510.195
16,52,2011,9,1743.42
16,52,2011,10,1912.7399999999998
16,52,2011,11,2165.545
16,52,2011,12,2331.262
16,52,2012,1,1636.7075
16,52,2012,2,1752.6399999999999
16,52,2012,3,1570.65
16,52,2012,4,1484.9325
16,52,2012,5,1066.705
16,52,2012,6,1303.122
16,52,2012,7,1266.0925
16,52,2012,8,1566.33
16,52,2012,9,1351.5049999999999
16,52,2012,10,1617.1975
16,54,2010,2,192.375
16,54,2010,3,222.1175
16,54,2010,4,113.59400000000001
16,54,2010,5,137.75
16,54,2010,6,120.0
16,54,2010,7,115.6
16,54,2010,8,150.25
16,54,2010,9,132.5
16,54,2010,10,51.872
16,54,2010,11,74.13
16,54,2010,12,102.566
16,54,2011,1,30.613333333333333
16,54,2011,2,75.81333333333333
16,54,2011,3,54.120000000000005
16,54,2011,4,17.326
16,54,2011,5,53.25
16,54,2011,6,27.64
16,54,2011,7,16.907999999999998
16,54,2011,8,41.26
16,54,2011,9,34.79
16,54,2011,10,82.75999999999999
16,54,2011,11,7.0
16,54,2011,12,76.39999999999999
16,54,2012,1,29.24
16,54,2012,2,13.08
16,54,2012,3,24.84
16,54,2012,4,10.44
16,54,2012,5,8.88
16,54,2012,6,30.72
16,54,2012,7,31.66
16,54,2012,8,34.19
16,54,2012,9,12.86
16,54,2012,10,20.82
16,55,2010,2,8289.55
16,55,2010,3,8540.005
16,55,2010,4,6277.914
16,55,2010,5,5812.1
16,55,2010,6,6144.7225
16,55,2010,7,6680.575999999999
16,55,2010,8,6132.1025
16,55,2010,9,7084.0
16,55,2010,10,6254.232
16,55,2010,11,12694.5425
16,55,2010,12,17618.904000000002
16,55,2011,1,7677.135
16,55,2011,2,6760.24
16,55,2011,3,7483.8725
16,55,2011,4,5718.904
16,55,2011,5,4250.2375
16,55,2011,6,4114.6325
16,55,2011,7,4648.802000000001
16,55,2011,8,4805.65
16,55,2011,9,6362.1900000000005
16,55,2011,10,6483.56
16,55,2011,11,14019.5025
16,55,2011,12,16056.658
16,55,2012,1,6935.1075
16,55,2012,2,7257.0025000000005
16,55,2012,3,6593.598
16,55,2012,4,4778.005
16,55,2012,5,3606.375
16,55,2012,6,4062.374
16,55,2012,7,4508.6925
16,55,2012,8,4678.7699999999995
16,55,2012,9,4840.6075
16,55,2012,10,5075.0125
16,56,2010,2,171.25
16,56,2010,3,671.9675
16,56,2010,4,3973.642
16,56,2010,5,9705.645
16,56,2010,6,29367.010000000002
16,56,2010,7,8111.469999999999
16,56,2010,8,1985.75
16,56,2010,9,1744.2975000000001
16,56,2010,10,737.366
16,56,2010,11,1051.745
16,56,2010,12,1488.3
16,56,2011,1,14.5625
16,56,2011,2,296.34333333333336
16,56,2011,3,1398.9125
16,56,2011,4,3203.502
16,56,2011,5,9788.325
16,56,2011,6,36082.9875
16,56,2011,7,9261.886
16,56,2011,8,1487.795
16,56,2011,9,1321.718
16,56,2011,10,576.605
16,56,2011,11,800.6575
16,56,2011,12,1154.7440000000001
16,56,2012,1,91.9525
16,56,2012,2,230.79250000000002
16,56,2012,3,2007.4720000000002
16,56,2012,4,5176.2625
16,56,2012,5,28392.1
16,56,2012,6,29434.328
16,56,2012,7,4831.505
16,56,2012,8,1505.75
16,56,2012,9,1453.995
16,56,2012,10,1338.75
16,58,2010,2,258.0
16,58,2010,5,538.0
16,58,2010,8,340.0
16,58,2010,9,426.5
16,58,2010,11,1244.0
16,58,2011,1,285.0
16,58,2011,6,230.0
16,58,2011,9,385.0
16,58,2011,12,600.0
16,58,2012,5,520.0
16,58,2012,6,340.0
16,58,2012,7,280.0
16,58,2012,8,600.0
16,58,2012,9,380.0
16,58,2012,10,1886.6666666666667
16,59,2010,2,268.675
16,59,2010,3,214.715
16,59,2010,4,122.204
16,59,2010,5,99.745
16,59,2010,6,108.4725
16,59,2010,7,122.704
16,59,2010,8,138.775
16,59,2010,9,126.1675
16,59,2010,10,130.592
16,59,2010,11,236.42
16,59,2010,12,463.492
16,59,2011,1,98.94749999999999
16,59,2011,2,101.935
16,59,2011,3,63.195
16,59,2011,4,30.71
16,59,2011,5,52.60666666666666
16,59,2011,6,35.3975
16,59,2011,7,15.190000000000001
16,59,2011,8,22.16
16,59,2011,9,12.2975
16,59,2011,10,7.24
16,59,2011,11,52.17666666666667
16,59,2011,12,248.286
16,59,2012,1,-5.0
16,59,2012,2,-1.375
16,59,2012,3,13.026666666666666
16,59,2012,4,7.98
16,59,2012,5,7.98
16,59,2012,6,6.762499999999999
16,59,2012,7,10.48
16,59,2012,8,11.97
16,59,2012,9,7.98
16,59,2012,10,10.64
16,60,2010,3,7.0
16,60,2010,10,55.73333333333333
16,60,2010,11,66.0
16,60,2010,12,244.64000000000001
16,60,2011,1,101.2
16,60,2011,2,118.80000000000001
16,60,2011,3,99.0
16,60,2011,4,82.72
16,60,2011,5,77.0
16,60,2011,6,129.8
16,60,2011,7,109.12
16,60,2011,8,116.6
16,60,2011,9,114.4
16,60,2011,10,94.795
16,60,2011,11,83.6
16,60,2011,12,290.40000000000003
16,60,2012,1,88.25
16,60,2012,2,121.5
16,60,2012,3,93.6
16,60,2012,4,83.25
16,60,2012,5,108.0
16,60,2012,6,113.4
16,60,2012,7,117.0
16,60,2012,8,109.8
16,60,2012,9,94.5
16,60,2012,10,103.5
16,67,2010,2,4459.795
16,67,2010,3,2970.7
16,67,2010,4,2544.3779999999997
16,67,2010,5,4623.6525
16,67,2010,6,4488.235
16,67,2010,7,2824.436
16,67,2010,8,2727.5675
16,67,2010,9,2506.175
16,67,2010,10,2715.1580000000004
16,67,2010,11,2470.1549999999997
16,67,2010,12,5079.87
16,67,2011,1,2267.3175
16,67,2011,2,4756.2125
16,67,2011,3,2466.0375
