Store,Date,Weekly_Sales
22,2012-10-05,14851.284705882354
22,2012-10-12,14343.426285714286
22,2012-10-19,14597.432089552238
22,2012-10-26,15861.1984057971
23,2010-02-05,18954.46638888889
23,2010-02-12,19727.029714285716
23,2010-02-19,18585.747042253523
23,2010-02-26,16883.234507042253
23,2010-03-05,19002.549710144925
23,2010-03-12,19832.15436619718
23,2010-03-19,17309.97633802817
23,2010-03-26,18724.31142857143
23,2010-04-02,21924.332676056336
23,2010-04-09,17808.93943661972
23,2010-04-16,18411.767428571427
23,2010-04-23,18521.451830985916
23,2010-04-30,17738.232676056337
23,2010-05-07,19790.612753623187
23,2010-05-14,18884.856376811596
23,2010-05-21,18963.204
23,2010-05-28,22770.413913043478
23,2010-06-04,21330.077605633804
23,2010-06-11,21168.118529411764
23,2010-06-18,21850.854057971013
23,2010-06-25,20217.21257142857
23,2010-07-02,21818.495492957747
23,2010-07-09,20250.511142857144
23,2010-07-16,20480.059565217394
23,2010-07-23,19051.920714285712
23,2010-07-30,19127.152898550725
23,2010-08-06,19957.930563380283
23,2010-08-13,19512.26043478261
23,2010-08-20,20868.13115942029
23,2010-08-27,22965.555942028983
23,2010-09-03,20073.131857142856
23,2010-09-10,18446.997826086958
23,2010-09-17,16799.022898550727
23,2010-09-24,15928.342753623187
23,2010-10-01,15914.217464788731
23,2010-10-08,16855.023999999998
23,2010-10-15,16467.789852941176
23,2010-10-22,17386.42303030303
23,2010-10-29,16365.753382352941
23,2010-11-05,17187.428
23,2010-11-12,20115.271739130436
23,2010-11-19,19057.888695652175
23,2010-11-26,30038.91376811594
23,2010-12-03,23435.150869565216
23,2010-12-10,27135.738985507247
23,2010-12-17,32443.093913043478
23,2010-12-24,39627.20434782609
23,2010-12-31,16711.055
23,2011-01-07,16029.064
23,2011-01-14,14525.087142857143
23,2011-01-21,15867.229428571429
23,2011-01-28,15936.14132352941
23,2011-02-04,16330.12014084507
23,2011-02-11,17602.625352112675
23,2011-02-18,19027.38291666667
23,2011-02-25,16998.833802816902
23,2011-03-04,18326.55323943662
23,2011-03-11,14886.336428571429
23,2011-03-18,17195.465999999997
23,2011-03-25,16177.814507042254
23,2011-04-01,16657.675352112674
23,2011-04-08,18100.028695652174
23,2011-04-15,18314.210289855073
23,2011-04-22,20384.524507042253
23,2011-04-29,16761.534285714286
23,2011-05-06,18887.793472222223
23,2011-05-13,17190.614657534246
23,2011-05-20,19108.822142857145
23,2011-05-27,19182.326478873238
23,2011-06-03,22316.59957142857
23,2011-06-10,20671.82942857143
23,2011-06-17,20711.560985915494
23,2011-06-24,20197.692676056336
23,2011-07-01,21021.231549295775
23,2011-07-08,19159.55625
23,2011-07-15,19162.261408450704
23,2011-07-22,19185.12676056338
23,2011-07-29,18588.275352112676
23,2011-08-05,19671.45388888889
23,2011-08-12,19450.028873239437
23,2011-08-19,20470.655352112677
23,2011-08-26,22739.809583333335
23,2011-09-02,20058.84506849315
23,2011-09-09,20046.33661971831
23,2011-09-16,17904.70242857143
23,2011-09-23,17903.927916666667
23,2011-09-30,17237.808783783785
23,2011-10-07,20612.70408450704
23,2011-10-14,17715.187887323944
23,2011-10-21,20296.233661971833
23,2011-10-28,19819.605070422534
23,2011-11-04,20118.821549295775
23,2011-11-11,20238.602535211267
23,2011-11-18,18952.56281690141
23,2011-11-25,28570.27125
23,2011-12-02,21567.869305555556
23,2011-12-09,25571.855555555558
23,2011-12-16,29775.63287671233
23,2011-12-23,34972.34216216216
23,2011-12-30,17091.365492957746
23,2012-01-06,16206.514788732395
23,2012-01-13,14735.019285714285
23,2012-01-20,16385.601857142854
23,2012-01-27,15035.88956521739
23,2012-02-03,18026.752428571428
23,2012-02-10,19133.015070422534
23,2012-02-17,19233.051971830984
23,2012-02-24,18184.975285714285
23,2012-03-02,18631.721126760563
23,2012-03-09,18207.392957746477
23,2012-03-16,17976.633
23,2012-03-23,18143.015492957747
23,2012-03-30,18028.070857142855
23,2012-04-06,22922.93842857143
23,2012-04-13,17348.627323943663
23,2012-04-20,18398.563
23,2012-04-27,18518.242898550725
23,2012-05-04,18819.709714285713
23,2012-05-11,18618.511830985917
23,2012-05-18,18773.978450704224
23,2012-05-25,21872.318873239434
23,2012-06-01,20790.765352112678
23,2012-06-08,22400.69342857143
23,2012-06-15,22371.99536231884
23,2012-06-22,21743.465285714286
23,2012-06-29,20739.74514285714
23,2012-07-06,22396.668985507244
23,2012-07-13,19784.59471428571
23,2012-07-20,20019.409130434782
23,2012-07-27,19454.887647058822
23,2012-08-03,20535.163913043478
23,2012-08-10,20816.112463768117
23,2012-08-17,21573.306428571428
23,2012-08-24,24317.442285714285
23,2012-08-31,22861.866376811595
23,2012-09-07,20388.032285714286
23,2012-09-14,18272.02342857143
23,2012-09-21,19123.250714285714
23,2012-09-28,18843.358
23,2012-10-05,20923.094142857142
23,2012-10-12,20184.64642857143
23,2012-10-19,19473.653857142857
23,2012-10-26,19528.32739130435
24,2010-02-05,19287.85597222222
24,2010-02-12,19109.55540540541
24,2010-02-19,19241.145694444444
24,2010-02-26,16553.182
24,2010-03-05,19616.49125
24,2010-03-12,18441.410704225353
24,2010-03-19,16520.42283783784
24,2010-03-26,17722.698028169016
24,2010-04-02,20821.4261971831
24,2010-04-09,18898.351095890408
24,2010-04-16,17614.815555555557
24,2010-04-23,17082.6622972973
24,2010-04-30,17258.591643835614
24,2010-05-07,19855.000422535213
24,2010-05-14,18968.77957746479
24,2010-05-21,18335.469285714287
24,2010-05-28,20758.70633802817
24,2010-06-04,22705.346521739128
24,2010-06-11,19103.58625
24,2010-06-18,19072.791267605633
24,2010-06-25,19986.76785714286
24,2010-07-02,22019.548450704224
24,2010-07-09,23457.782394366197
24,2010-07-16,20267.100714285716
24,2010-07-23,18785.07535211268
24,2010-07-30,19542.501830985915
24,2010-08-06,20321.398309859156
24,2010-08-13,19225.60763888889
24,2010-08-20,19647.250571428573
24,2010-08-27,19014.92042253521
24,2010-09-03,19244.811267605633
24,2010-09-10,20479.147083333333
24,2010-09-17,18189.935142857143
24,2010-09-24,16470.609436619718
24,2010-10-01,17361.045714285712
24,2010-10-08,19182.323098591547
24,2010-10-15,18321.221690140846
24,2010-10-22,17392.61028169014
24,2010-10-29,17534.168169014083
24,2010-11-05,18362.257285714284
24,2010-11-12,18491.225492957747
24,2010-11-19,18245.008571428574
24,2010-11-26,25418.235857142856
24,2010-12-03,19905.671830985913
24,2010-12-10,22125.177083333332
24,2010-12-17,23429.940422535212
24,2010-12-24,33605.855633802814
24,2010-12-31,16786.111805555556
24,2011-01-07,16600.587464788732
24,2011-01-14,16447.045070422533
24,2011-01-21,15377.366527777776
24,2011-01-28,15437.278630136987
24,2011-02-04,17016.417222222222
24,2011-02-11,18890.712957746477
24,2011-02-18,18890.97388888889
24,2011-02-25,17154.462916666667
24,2011-03-04,18202.628783783784
24,2011-03-11,17405.815277777776
24,2011-03-18,16227.739722222223
24,2011-03-25,16319.621408450703
24,2011-04-01,16391.59577464789
24,2011-04-08,17689.865555555556
24,2011-04-15,17543.33309859155
24,2011-04-22,19062.290277777778
24,2011-04-29,16869.875633802814
24,2011-05-06,18868.03309859155
24,2011-05-13,17729.056216216217
24,2011-05-20,17142.80138888889
24,2011-05-27,18466.9538028169
24,2011-06-03,21299.145479452058
24,2011-06-10,19349.886056338026
24,2011-06-17,18087.112739726028
24,2011-06-24,18378.178450704225
24,2011-07-01,20360.515633802817
24,2011-07-08,21470.41191780822
24,2011-07-15,19111.8161971831
24,2011-07-22,18856.55888888889
24,2011-07-29,18464.409295774647
24,2011-08-05,19966.433943661974
24,2011-08-12,19483.58347222222
24,2011-08-19,18778.331666666665
24,2011-08-26,19477.39013888889
24,2011-09-02,17087.22057142857
24,2011-09-09,20924.043698630136
24,2011-09-16,17289.239014084505
24,2011-09-23,17116.34013888889
24,2011-09-30,17552.71281690141
24,2011-10-07,19801.611126760563
24,2011-10-14,19047.357571428573
24,2011-10-21,18078.35816901408
24,2011-10-28,18410.461267605635
24,2011-11-04,19519.16028169014
24,2011-11-11,19521.624520547946
24,2011-11-18,18275.15056338028
24,2011-11-25,24126.516027397258
24,2011-12-02,18296.535616438356
24,2011-12-09,21244.660277777777
24,2011-12-16,22569.36708333333
24,2011-12-23,29703.345616438357
24,2011-12-30,18944.071666666667
24,2012-01-06,17383.081805555557
24,2012-01-13,16275.974647887324
24,2012-01-20,16225.265492957747
24,2012-01-27,14891.414225352111
24,2012-02-03,17119.136575342465
24,2012-02-10,19492.512083333335
24,2012-02-17,18169.45315068493
24,2012-02-24,18355.396478873237
24,2012-03-02,16861.033194444444
24,2012-03-09,17916.69864864865
24,2012-03-16,17212.487777777777
24,2012-03-23,17706.144057971014
24,2012-03-30,17084.807361111114
24,2012-04-06,20886.77109589041
24,2012-04-13,17858.109305555558
24,2012-04-20,17023.3014084507
24,2012-04-27,17061.92357142857
24,2012-05-04,18146.551527777778
24,2012-05-11,18824.885972222222
24,2012-05-18,18039.025
24,2012-05-25,20404.312608695654
24,2012-06-01,20672.14352112676
24,2012-06-08,19264.563424657532
24,2012-06-15,19217.549014084507
24,2012-06-22,19926.52263888889
24,2012-06-29,20124.928169014085
24,2012-07-06,23170.390845070422
24,2012-07-13,19520.496944444443
24,2012-07-20,19365.26388888889
24,2012-07-27,18413.22732394366
24,2012-08-03,20286.959577464786
24,2012-08-10,20792.427916666667
24,2012-08-17,19416.2575
24,2012-08-24,18107.313055555554
24,2012-08-31,18674.429444444442
24,2012-09-07,20515.760416666668
24,2012-09-14,17262.63236111111
24,2012-09-21,17762.795352112676
24,2012-09-28,17736.314929577464
24,2012-10-05,19676.674166666668
24,2012-10-12,19401.38589041096
24,2012-10-19,17681.89915492958
24,2012-10-26,18674.032714285713
25,2010-02-05,10107.934776119402
25,2010-02-12,8454.551014492754
25,2010-02-19,9800.87927536232
25,2010-02-26,8978.808142857144
25,2010-03-05,9790.442058823528
25,2010-03-12,9714.999852941177
25,2010-03-19,9702.88
25,2010-03-26,9952.68
25,2010-04-02,12095.387794117647
25,2010-04-09,10636.536865671642
25,2010-04-16,10676.292537313433
25,2010-04-23,9921.881714285713
25,2010-04-30,10551.104776119404
25,2010-05-07,10499.550289855071
25,2010-05-14,10265.79338235294
25,2010-05-21,10354.606176470588
25,2010-05-28,11827.500597014927
25,2010-06-04,11074.71652173913
25,2010-06-11,10840.635294117646
25,2010-06-18,11310.796231884056
25,2010-06-25,10536.702
25,2010-07-02,11005.91115942029
25,2010-07-09,10428.856956521739
25,2010-07-16,10536.200579710145
25,2010-07-23,9641.897536231885
25,2010-07-30,10031.240294117646
25,2010-08-06,10137.165652173911
25,2010-08-13,9943.07811594203
25,2010-08-20,10654.408970588234
25,2010-08-27,10618.835074626864
25,2010-09-03,10234.329552238805
25,2010-09-10,9368.742142857143
25,2010-09-17,9249.851176470589
25,2010-09-24,8808.975797101448
25,2010-10-01,9685.884411764706
25,2010-10-08,9915.939117647058
25,2010-10-15,9060.216470588235
25,2010-10-22,9730.061617647058
25,2010-10-29,9774.754057971015
25,2010-11-05,10392.754179104479
25,2010-11-12,10645.523582089552
25,2010-11-19,10559.657794117647
25,2010-11-26,15932.008714285716
25,2010-12-03,12651.042285714286
25,2010-12-10,13781.845428571429
25,2010-12-17,14756.444929577465
25,2010-12-24,19334.19686567164
25,2010-12-31,9163.125588235294
25,2011-01-07,8340.218358208955
25,2011-01-14,8542.69895522388
25,2011-01-21,8354.317205882353
25,2011-01-28,8830.127794117649
25,2011-02-04,9272.905072463767
25,2011-02-11,8795.239714285715
25,2011-02-18,9066.243285714287
25,2011-02-25,8394.35794117647
25,2011-03-04,9565.85343283582
25,2011-03-11,8821.005735294118
25,2011-03-18,8873.435882352942
25,2011-03-25,8932.235362318841
25,2011-04-01,9093.791029411765
25,2011-04-08,9538.32544117647
25,2011-04-15,9776.267391304347
25,2011-04-22,10965.049565217392
25,2011-04-29,9274.92857142857
25,2011-05-06,9557.196376811595
25,2011-05-13,9924.39347826087
25,2011-05-20,10118.975074626866
25,2011-05-27,10564.322647058825
25,2011-06-03,10846.349117647058
25,2011-06-10,10728.400434782608
25,2011-06-17,10396.716376811595
25,2011-06-24,10134.349275362318
25,2011-07-01,10540.400895522387
25,2011-07-08,10272.494705882353
25,2011-07-15,10007.503382352941
25,2011-07-22,10012.760597014925
25,2011-07-29,9686.823478260869
25,2011-08-05,9995.67661764706
25,2011-08-12,9810.742352941175
25,2011-08-19,9984.909420289856
25,2011-08-26,10527.86304347826
25,2011-09-02,10141.72463768116
25,2011-09-09,9900.71294117647
25,2011-09-16,9245.889117647059
25,2011-09-23,8998.346811594203
25,2011-09-30,9399.415294117647
25,2011-10-07,9732.215507246377
25,2011-10-14,9513.462794117646
25,2011-10-21,9866.792857142857
25,2011-10-28,10499.187971014493
25,2011-11-04,10564.611911764705
25,2011-11-11,10274.786714285714
25,2011-11-18,10260.923943661972
25,2011-11-25,15945.877000000002
25,2011-12-02,12547.351
25,2011-12-09,13477.147352941176
25,2011-12-16,14456.557536231883
25,2011-12-23,18703.376376811593
25,2011-12-30,10053.9025
25,2012-01-06,9359.104705882353
25,2012-01-13,8658.652253521128
25,2012-01-20,8496.355571428572
25,2012-01-27,8544.265072463768
25,2012-02-03,9315.6
25,2012-02-10,9550.498260869565
25,2012-02-17,9344.114571428572
25,2012-02-24,9022.074264705883
25,2012-03-02,9321.099855072463
25,2012-03-09,9466.346029411765
25,2012-03-16,9385.356911764706
25,2012-03-23,9751.185217391305
25,2012-03-30,9918.100289855072
25,2012-04-06,11637.601470588235
25,2012-04-13,9686.640588235296
25,2012-04-20,9587.92
25,2012-04-27,9495.033623188405
25,2012-05-04,10394.354029850745
25,2012-05-11,10722.697971014493
25,2012-05-18,9961.210972222221
25,2012-05-25,11353.203188405798
25,2012-06-01,9925.227857142856
25,2012-06-08,10739.032205882351
25,2012-06-15,10769.441285714285
25,2012-06-22,10457.998550724638
25,2012-06-29,10571.923676470587
25,2012-07-06,10918.631159420289
25,2012-07-13,10819.605303030303
25,2012-07-20,10233.978805970148
25,2012-07-27,9837.455671641792
25,2012-08-03,10138.922857142858
25,2012-08-10,10297.057536231883
25,2012-08-17,10712.760588235295
25,2012-08-24,10964.168695652173
25,2012-08-31,10669.085522388059
25,2012-09-07,9731.636231884058
25,2012-09-14,9389.166142857142
25,2012-09-21,9633.988405797101
25,2012-09-28,10048.541764705882
25,2012-10-05,10440.846716417911
25,2012-10-12,10106.049420289855
25,2012-10-19,10081.350735294118
25,2012-10-26,10131.484411764706
26,2010-02-05,14987.234927536232
26,2010-02-12,14936.530735294118
26,2010-02-19,14276.407857142858
26,2010-02-26,12396.884202898551
26,2010-03-05,14574.921449275362
26,2010-03-12,14167.383676470588
26,2010-03-19,12905.236428571428
26,2010-03-26,12586.098591549297
26,2010-04-02,15144.841176470587
26,2010-04-09,14815.85231884058
26,2010-04-16,12936.405428571428
26,2010-04-23,12781.606811594203
26,2010-04-30,13108.751449275362
26,2010-05-07,15572.17
26,2010-05-14,14517.367014925372
26,2010-05-21,14096.643
26,2010-05-28,15733.11161764706
26,2010-06-04,14752.980294117648
26,2010-06-11,15792.096911764707
26,2010-06-18,14511.401014492754
26,2010-06-25,14148.43608695652
26,2010-07-02,16096.350447761193
26,2010-07-09,16751.59
26,2010-07-16,15119.878235294118
26,2010-07-23,14081.38579710145
26,2010-07-30,14784.180588235295
26,2010-08-06,16548.967205882353
26,2010-08-13,15332.398333333334
26,2010-08-20,14814.490588235294
26,2010-08-27,14372.39
26,2010-09-03,15258.083970588237
26,2010-09-10,15326.857352941175
26,2010-09-17,13580.495588235293
26,2010-09-24,12774.063235294117
26,2010-10-01,13576.78705882353
26,2010-10-08,14721.610588235295
26,2010-10-15,13999.356567164179
26,2010-10-22,13478.274411764707
26,2010-10-29,13162.792352941176
26,2010-11-05,14268.0075
26,2010-11-12,14282.250147058823
26,2010-11-19,13462.279104477613
26,2010-11-26,18649.76260869565
26,2010-12-03,14943.288823529412
26,2010-12-10,16906.059411764705
26,2010-12-17,17345.120724637683
26,2010-12-24,22485.463857142855
26,2010-12-31,12901.004264705884
26,2011-01-07,13796.311911764706
26,2011-01-14,11945.930735294118
26,2011-01-21,11909.311911764706
26,2011-01-28,12021.840294117646
26,2011-02-04,13609.06
26,2011-02-11,14647.986666666666
26,2011-02-18,14231.565507246378
26,2011-02-25,13586.543880597013
26,2011-03-04,13704.97347826087
26,2011-03-11,13719.051449275363
26,2011-03-18,13245.165970149254
26,2011-03-25,12558.93536231884
26,2011-04-01,12488.700147058824
26,2011-04-08,14278.692898550724
26,2011-04-15,12695.09
26,2011-04-22,13357.979855072463
26,2011-04-29,12844.857205882354
26,2011-05-06,14639.689
26,2011-05-13,13637.809420289856
26,2011-05-20,13404.780285714285
26,2011-05-27,14876.471343283582
26,2011-06-03,15506.682352941176
26,2011-06-10,16329.234029850746
26,2011-06-17,14226.760289855072
26,2011-06-24,14887.685522388061
26,2011-07-01,15971.926716417911
26,2011-07-08,16431.985942028987
26,2011-07-15,15022.569117647057
26,2011-07-22,14968.64411764706
26,2011-07-29,14784.713235294117
26,2011-08-05,16530.63328358209
26,2011-08-12,15994.77205882353
26,2011-08-19,14391.080985915492
26,2011-08-26,15208.823142857142
26,2011-09-02,14649.90338028169
26,2011-09-09,15503.057536231883
26,2011-09-16,13593.854857142856
26,2011-09-23,13194.922857142858
26,2011-09-30,13511.824084507043
26,2011-10-07,15915.81676056338
26,2011-10-14,14112.658285714286
26,2011-10-21,13731.088450704226
26,2011-10-28,13693.76028169014
26,2011-11-04,13928.883802816901
26,2011-11-11,15847.648970588234
26,2011-11-18,13325.23647887324
26,2011-11-25,17810.000694444447
26,2011-12-02,14260.542112676056
26,2011-12-09,16651.992173913044
26,2011-12-16,16969.124366197186
26,2011-12-23,21340.49309859155
26,2011-12-30,13511.589166666667
26,2012-01-06,14080.545217391304
26,2012-01-13,12120.371739130434
26,2012-01-20,11982.164285714285
26,2012-01-27,11884.925942028985
26,2012-02-03,13416.546428571428
26,2012-02-10,14808.296438356167
26,2012-02-17,13996.938550724637
26,2012-02-24,13303.253188405797
26,2012-03-02,13652.024857142856
26,2012-03-09,14693.843
26,2012-03-16,13326.136231884058
26,2012-03-23,12497.009714285714
26,2012-03-30,13362.585942028987
26,2012-04-06,15954.703285714286
26,2012-04-13,12893.77231884058
26,2012-04-20,13194.286
26,2012-04-27,13216.942028985508
26,2012-05-04,13718.45347826087
26,2012-05-11,15625.716617647058
26,2012-05-18,14175.113623188407
26,2012-05-25,15930.01104477612
26,2012-06-01,14722.50768115942
26,2012-06-08,15579.955352112676
26,2012-06-15,14916.640869565217
26,2012-06-22,15308.447971014491
26,2012-06-29,15689.409552238805
26,2012-07-06,16863.86857142857
26,2012-07-13,15407.967826086957
26,2012-07-20,15435.675
26,2012-07-27,15172.722647058823
26,2012-08-03,15584.501285714286
26,2012-08-10,16021.093
26,2012-08-17,15261.322285714286
26,2012-08-24,14821.8
26,2012-08-31,15049.935857142857
26,2012-09-07,15679.333768115943
26,2012-09-14,14087.599142857141
26,2012-09-21,13928.754782608696
26,2012-09-28,14187.1525
26,2012-10-05,15650.060857142857
26,2012-10-12,15139.705652173912
26,2012-10-19,14138.811884057972
26,2012-10-26,13893.040579710145
27,2010-02-05,26775.56842857143
27,2010-02-12,24241.14888888889
27,2010-02-19,27395.35676056338
27,2010-02-26,19053.89410958904
27,2010-03-05,18767.567428571427
27,2010-03-12,27501.615999999998
27,2010-03-19,23619.832916666666
27,2010-03-26,25869.223098591552
27,2010-04-02,28527.124583333334
27,2010-04-09,27546.677887323942
27,2010-04-16,26161.985352112675
27,2010-04-23,26431.506714285715
27,2010-04-30,25798.357714285714
27,2010-05-07,27316.321690140845
27,2010-05-14,25589.8025
27,2010-05-21,25867.54338028169
27,2010-05-28,28035.266714285714
27,2010-06-04,29198.628028169016
27,2010-06-11,26768.756142857143
27,2010-06-18,26210.864861111113
27,2010-06-25,26521.959594594595
27,2010-07-02,28118.806944444445
27,2010-07-09,29847.366338028165
27,2010-07-16,26488.614647887323
27,2010-07-23,25114.593194444446
27,2010-07-30,25229.02125
27,2010-08-06,27257.666857142856
27,2010-08-13,26259.663661971834
27,2010-08-20,27279.978309859154
27,2010-08-27,26347.664929577466
27,2010-09-03,26874.8014084507
27,2010-09-10,26950.631126760563
27,2010-09-17,22957.44309859155
27,2010-09-24,22180.593194444446
27,2010-10-01,21739.89901408451
27,2010-10-08,24051.58971830986
27,2010-10-15,24343.495774647887
27,2010-10-22,23858.243521126762
27,2010-10-29,23457.71513888889
27,2010-11-05,23416.805833333332
27,2010-11-12,25389.03125
27,2010-11-19,24011.06676056338
27,2010-11-26,37012.82746478873
27,2010-12-03,26171.43986111111
27,2010-12-10,29718.523333333334
27,2010-12-17,32640.254999999997
27,2010-12-24,43354.395492957745
27,2010-12-31,20295.25352112676
27,2011-01-07,22086.75323943662
27,2011-01-14,21282.064166666663
27,2011-01-21,21366.618309859154
27,2011-01-28,20015.655633802817
27,2011-02-04,22930.997042253523
27,2011-02-11,23045.41929577465
27,2011-02-18,24075.566056338026
27,2011-02-25,23787.82690140845
27,2011-03-04,23001.81486111111
27,2011-03-11,22406.385694444445
27,2011-03-18,22880.83394366197
27,2011-03-25,21896.49408450704
27,2011-04-01,22941.80676056338
27,2011-04-08,23470.058055555553
27,2011-04-15,24326.41704225352
27,2011-04-22,27065.57014084507
27,2011-04-29,22806.59222222222
27,2011-05-06,24069.06794520548
27,2011-05-13,23831.693513513514
27,2011-05-20,24299.557183098594
27,2011-05-27,25287.821805555555
27,2011-06-03,28925.464929577465
27,2011-06-10,25248.815416666665
27,2011-06-17,25559.71957746479
27,2011-06-24,25513.45281690141
27,2011-07-01,27083.11013888889
27,2011-07-08,27778.545416666668
27,2011-07-15,24474.385972222222
27,2011-07-22,24716.611971830986
27,2011-07-29,23902.45287671233
27,2011-08-05,23935.47301369863
27,2011-08-12,24422.749444444446
27,2011-08-19,24409.66082191781
27,2011-08-26,28255.56638888889
27,2011-09-02,20996.076805555556
27,2011-09-09,26548.20611111111
27,2011-09-16,23053.912857142856
27,2011-09-23,22308.45388888889
27,2011-09-30,22529.947323943663
27,2011-10-07,23226.934305555555
27,2011-10-14,24037.893
27,2011-10-21,23466.547777777778
27,2011-10-28,24089.752112676055
27,2011-11-04,23158.704285714288
27,2011-11-11,25362.36718309859
27,2011-11-18,24278.02028169014
27,2011-11-25,34306.85904109589
27,2011-12-02,25096.176944444444
27,2011-12-09,27981.471944444445
27,2011-12-16,30218.080273972602
27,2011-12-23,37520.818493150684
27,2011-12-30,22305.467567567568
27,2012-01-06,21623.766197183097
27,2012-01-13,21319.987571428574
27,2012-01-20,22030.443571428572
27,2012-01-27,18050.498000000003
27,2012-02-03,21725.639166666668
27,2012-02-10,22938.963194444445
27,2012-02-17,22003.03506849315
27,2012-02-24,22583.594383561645
27,2012-03-02,20396.257972972973
27,2012-03-09,22638.639577464786
27,2012-03-16,23042.02915492958
27,2012-03-23,22511.6575
27,2012-03-30,22130.056712328766
27,2012-04-06,26013.88136986301
27,2012-04-13,22302.773108108107
27,2012-04-20,22777.770416666666
27,2012-04-27,22049.27943661972
27,2012-05-04,23185.950694444444
27,2012-05-11,23918.661571428573
27,2012-05-18,23710.53916666667
27,2012-05-25,25618.404647887324
27,2012-06-01,26769.557746478873
27,2012-06-08,24855.72267605634
27,2012-06-15,24631.952222222222
27,2012-06-22,25885.701267605633
27,2012-06-29,25951.48338028169
27,2012-07-06,29045.421408450704
27,2012-07-13,24730.838450704225
27,2012-07-20,24727.338
27,2012-07-27,22581.718194444446
27,2012-08-03,24368.72628571429
27,2012-08-10,24232.91915492958
27,2012-08-17,24101.93875
27,2012-08-24,24389.63506849315
27,2012-08-31,24054.65875
27,2012-09-07,25568.822638888887
27,2012-09-14,21105.618055555555
27,2012-09-21,21936.419014084506
27,2012-09-28,22009.823285714287
27,2012-10-05,21805.71068493151
27,2012-10-12,23056.684583333335
27,2012-10-19,22822.172394366196
27,2012-10-26,23986.587887323945
28,2010-02-05,23227.11513888889
28,2010-02-12,21652.34013888889
28,2010-02-19,20712.505833333333
28,2010-02-26,22031.04757142857
28,2010-03-05,22339.38125
28,2010-03-12,18955.38728571429
28,2010-03-19,17775.269861111112
28,2010-03-26,17789.55385714286
28,2010-04-02,20021.658333333333
28,2010-04-09,19469.848028169014
28,2010-04-16,18117.723714285712
28,2010-04-23,17280.239027777778
28,2010-04-30,16717.901690140847
28,2010-05-07,21290.18361111111
28,2010-05-14,17798.553285714286
28,2010-05-21,17398.91014285714
28,2010-05-28,16808.40357142857
28,2010-06-04,22372.145217391306
28,2010-06-11,19271.35957142857
28,2010-06-18,18371.29072463768
28,2010-06-25,17586.072428571428
28,2010-07-02,19999.430714285714
28,2010-07-09,19147.055285714287
28,2010-07-16,17758.49869565217
28,2010-07-23,17476.593913043478
28,2010-07-30,16431.495857142858
28,2010-08-06,21452.13211267606
28,2010-08-13,17409.829857142857
28,2010-08-20,16609.68888888889
28,2010-08-27,17022.656
28,2010-09-03,21456.488873239436
28,2010-09-10,17306.419027777778
28,2010-09-17,16568.74785714286
28,2010-09-24,15659.115633802816
28,2010-10-01,17186.862999999998
28,2010-10-08,18796.786901408454
28,2010-10-15,16543.757
28,2010-10-22,15783.370704225354
28,2010-10-29,17595.549714285713
28,2010-11-05,21452.332285714285
28,2010-11-12,17837.471126760563
28,2010-11-19,16847.36742857143
28,2010-11-26,27282.161971830985
28,2010-12-03,20109.948472222222
28,2010-12-10,20363.395694444444
28,2010-12-17,21577.766000000003
28,2010-12-24,28535.58295774648
28,2010-12-31,15359.97985915493
28,2011-01-07,20041.463857142855
28,2011-01-14,15468.825492957749
28,2011-01-21,15423.84442857143
28,2011-01-28,16112.281285714285
28,2011-02-04,22040.807323943664
28,2011-02-11,19680.301126760565
28,2011-02-18,21640.411714285714
28,2011-02-25,18739.955857142857
28,2011-03-04,23940.79041666667
28,2011-03-11,19448.39929577465
28,2011-03-18,18118.502957746477
28,2011-03-25,16916.33408450704
28,2011-04-01,18828.71
28,2011-04-08,19925.542253521126
28,2011-04-15,17466.564366197184
28,2011-04-22,18020.166666666668
28,2011-04-29,16977.331944444446
28,2011-05-06,21655.57685714286
28,2011-05-13,17652.34225352113
28,2011-05-20,16215.243802816902
28,2011-05-27,16338.647605633803
28,2011-06-03,20344.626811594204
28,2011-06-10,19142.469
28,2011-06-17,18121.478428571427
28,2011-06-24,17518.97594202899
28,2011-07-01,19116.732898550727
28,2011-07-08,21465.52720588235
28,2011-07-15,17105.330428571426
28,2011-07-22,16420.711830985914
28,2011-07-29,15921.861285714287
28,2011-08-05,22085.08536231884
28,2011-08-12,17410.927714285714
28,2011-08-19,16901.68647887324
28,2011-08-26,16429.28887323944
28,2011-09-02,20983.87842857143
28,2011-09-09,18451.929577464787
28,2011-09-16,16100.168055555558
28,2011-09-23,15621.210140845069
28,2011-09-30,15784.954366197184
28,2011-10-07,21934.008169014087
28,2011-10-14,17695.43391304348
28,2011-10-21,17188.172142857144
28,2011-10-28,17503.465633802818
28,2011-11-04,21897.981527777778
28,2011-11-11,19481.31875
28,2011-11-18,17929.731714285714
28,2011-11-25,26434.77082191781
28,2011-12-02,19001.810416666667
28,2011-12-09,20096.223287671233
28,2011-12-16,20140.20647887324
28,2011-12-23,24605.527534246576
28,2011-12-30,17639.39625
28,2012-01-06,21247.044492753623
28,2012-01-13,16127.642916666668
28,2012-01-20,16136.292571428572
28,2012-01-27,15735.395555555555
28,2012-02-03,21272.214444444442
28,2012-02-10,21547.481506849315
28,2012-02-17,20854.217777777776
28,2012-02-24,18906.970142857142
28,2012-03-02,20447.050281690143
28,2012-03-09,23024.165205479454
28,2012-03-16,18843.31676056338
